personId,lastName,firstName,pos,heightFeet,heightInches
1962937546,KOPERBERG,DANIEL,,-,-
2594,Korver,Kyle,G,6,7
201585,Koufos,Kosta,C,7,0
1627851,Kuzminskas,Mindaugas,F,6,9
1627746,Labissiere,Skal,F-C,6,11
203087,Lamb,Jeremy,G,6,5
203530,Lauvergne,Joffrey,C-F,6,11
203897,LaVine,Zach,G,6,5
201951,Lawson,Ty,G,5,11
1627774,Layman,Jake,F,6,9
201584,Lee,Courtney,G,6,5
101135,Lee,David,F-C,6,9
203458,Len,Alex,C,7,1
202695,Leonard,Kawhi,F,6,7
203086,Leonard,Meyers,F-C,7,1
202720,Leuer,Jon,F,6,10
1627747,LeVert,Caris,G-F,6,7
202732,Liggins,DeAndre,G,6,6
203081,Lillard,Damian,G,6,3
202391,Lin,Jeremy,G,6,3
2733,Livingston,Shaun,G,6,7
1627848,Long,Shawn,F,6,9
1626172,Looney,Kevon,F,6,9
201572,Lopez,Brook,C,7,0
52602,Lopez,Lautaro,G,-,-
201577,Lopez,Robin,C,7,0
201567,Love,Kevin,F,6,10
200768,Lowry,Kyle,G,6,0
1627789,Luwawu-Cabarrot,Timothe,G-F,6,6
1626168,Lyles,Trey,F,6,10
202714,Mack,Shelvin,G,6,3
101133,Mahinmi,Ian,C,6,11
1627748,Maker,Thon,F-C,7,1
1626246,Marjanovic,Boban,C,7,3
1626185,Martin,Jarell,F,6,10
202083,Matthews,Wesley,G-F,6,5
201601,Mbah a Moute,Luc,F,6,8
203949,McAdoo,James Michael,F,6,9
1627775,McCaw,Patrick,G,6,7
1627815,McClellan,Sheldon,G-F,6,6
203468,McCollum,CJ,G,6,3
204456,McConnell,T.J.,G,6,2
1626191,McCullough,Chris,F,6,9
203909,McDaniels,KJ,G-F,6,6
203926,McDermott,Doug,F,6,8
201580,McGee,JaVale,C,7,0
203585,McGruder,Rodney,G,6,4
203463,McLemore,Ben,G,6,5
201177,McRoberts,Josh,F,6,10
201975,Meeks,Jodie,G,6,4
1626257,Mejri,Salah,C,7,2
1626175,Mickey,Jordan,F,6,8
203114,Middleton,Khris,G-F,6,8
101139,Miles,CJ,F-G,6,6
2034,Miller,Mike,G-F,6,8
201988,Mills,Patty,G,6,0
202407,Millsap,Elijah,G-F,6,7
200794,Millsap,Paul,F,6,8
202703,Mirotic,Nikola,F,6,10
202328,Monroe,Greg,C,6,11
202734,Moore,E'Twaun,G,6,4
202694,Morris,Marcus,F,6,9
202693,Morris,Markieff,F,6,10
201627,Morrow,Anthony,G,6,5
202700,Motiejunas,Donatas,F-C,7,0
202389,Mozgov,Timofey,C,7,1
1626144,Mudiay,Emmanuel,G,6,5
203498,Muhammad,Shabazz,F,6,6
1627749,Murray,Dejounte,G,6,5
1627750,Murray,Jamal,G,6,4
203488,Muscala,Mike,F-C,6,11
1626204,Nance Jr.,Larry,F,6,9
203894,Napier,Shabazz,G,6,1
1626254,Ndour,Maurice,F,6,9
2749,Nelson,Jameer,G,6,0
2403,,Nene,C-F,6,11
203526,Neto,Raul,G,6,1
1627777,Niang,Georges,F,6,8
203094,Nicholson,Andrew,F,6,9
201149,Noah,Joakim,C,6,11
203457,Noel,Nerlens,F-C,6,11
203512,Nogueira,Lucas,C,7,0
1717,Nowitzki,Dirk,F,7,0
203994,Nurkic,Jusuf,C,7,0
1628021,Nwaba,David,G,6,4
203948,O'Bryant III,Johnny,F-C,6,9
203124,O'Quinn,Kyle,C-F,6,10
1627849,Ochefu,Daniel,F,6,11
1626143,Okafor,Jahlil,C,6,11
203506,Oladipo,Victor,G,6,4
203482,Olynyk,Kelly,C-F,7,0
1627778,Onuaku,Chinanu,F-C,6,10
1626162,Oubre Jr.,Kelly,F,6,7
2585,Pachulia,Zaza,C,6,11
1627834,Papagiannis,Georgios,C,7,1
203953,Parker,Jabari,F,6,8
2225,Parker,Tony,G,6,2
202718,Parsons,Chandler,F,6,10
202335,Patterson,Patrick,F,6,9
101108,Paul,Chris,G,6,0
203940,Payne,Adreian,F,6,10
1626166,Payne,Cameron,G,6,3
203901,Payton,Elfrid,G,6,4
1627780,Payton II,Gary,G,6,3
201593,Pekovic,Nikola,C,6,11
1962937477,Peno,Stefan,,-,-
1962937549,PEREZ,ALEX,,-,-
1718,Pierce,Paul,F,6,7
1627850,Plumlee,Marshall,C,7,0
203486,Plumlee,Mason,C,6,11
203101,Plumlee,Miles,C,6,11
1627751,Poeltl,Jakob,C,7,0
202347,Pondexter,Quincy,G-F,6,7
203490,Porter Jr.,Otto,F,6,8
1626171,Portis,Bobby,F,6,11
204001,Porzingis,Kristaps,F,7,3
203939,Powell,Dwight,F-C,6,11
1626181,Powell,Norman,G,6,4
1627816,Poythress,Alex,F,6,7
101179,Price,Ronnie,G,6,2
1627752,Prince,Taurean,F,6,8
1627817,Quarterman,Tim,G,6,6
1626184,Randle,Chasson,G,6,2
203944,Randle,Julius,F,6,9
2216,Randolph,Zach,F,6,9
1962937550,RAVENEL,EVAN,,-,-
200755,Redick,JJ,G,6,4
203186,Reed,Willie,F-C,6,11
1626196,Richardson,Josh,G,6,6
1627781,Richardson,Malachi,G,6,6
203085,Rivers,Austin,G,6,4
203460,Roberson,Andre,F,6,7
203148,Roberts,Brian,G,6,1
203080,Robinson,Thomas,F,6,10
203922,Robinson III,Glenn,G-F,6,6
200771,Rodriguez,Sergio,G,6,3
200765,Rondo,Rajon,G,6,1
201565,Rose,Derrick,G,6,3
203082,Ross,Terrence,F,6,7
1626179,Rozier,Terry,G,6,2
201937,Rubio,Ricky,G,6,4
204014,Rudez,Damjan,F,6,10
201575,Rush,Brandon,G-F,6,6
1626156,Russell,D'Angelo,G,6,5
1627734,Sabonis,Domantas,F,6,11
52604,Safar,Selem,G,-,-
52610,Sandes,Matias,C,-,-
203967,Saric,Dario,F,6,10
1962937551,SARID,NIR,,-,-
203107,Satoransky,Tomas,G-F,6,7
52601,Scala,Santiago,G,-,-
203471,Schroder,Dennis,G,6,1
200757,Sefolosha,Thabo,F,6,7
1627782,Selden,Wayne,G,6,5
202338,Seraphin,Kevin,F-C,6,10
201196,Sessions,Ramon,G,6,3
202697,Shumpert,Iman,G,6,5
1627783,Siakam,Pascal,F,6,9
1962937552,SIMHON,AMIT,,-,-
1627732,Simmons,Ben,F,6,10
203613,Simmons,Jonathon,G-F,6,6
202713,Singler,Kyle,F,6,8
203935,Smart,Marcus,G,6,4
202397,Smith,Ish,G,6,0
201160,Smith,Jason,F-C,7,0
2747,Smith,JR,G,6,6
203503,Snell,Tony,G-F,6,7
201578,Speights,Marreese,F-C,6,10
201168,Splitter,Tiago,C-F,6,11
203917,Stauskas,Nik,G,6,6
202362,Stephenson,Lance,G,6,5
1627754,Stone,Diamond,C,6,11
1962937449,Suarez,Alex,,-,-
204002,Tavares,Edy,C,7,3
1627819,Taylor,Isaiah,G,6,3
201952,Teague,Jeff,G,6,2
203141,Teletovic,Mirza,F,6,9
202066,Temple,Garrett,G,6,6
1891,Terry,Jason,G,6,2
202738,Thomas,Isaiah,G,5,9
202498,Thomas,Lance,F,6,8
202691,Thompson,Klay,G,6,7
202684,Thompson,Tristan,C,6,9
1626253,Toupane,Axel,G-F,6,7
1626157,Towns,Karl-Anthony,C,7,0
200782,Tucker,PJ,F,6,6
202323,Turner,Evan,G-F,6,7
1626167,Turner,Myles,C,6,11
2757,Udrih,Beno,G,6,3
1627755,Ulis,Tyler,G,5,10
1627784,Uthoff,Jarrod,F,6,9
202685,Valanciunas,Jonas,C,7,0
1627756,Valentine,Denzel,G,6,6
1627832,VanVleet,Fred,G,6,0
1626173,Vaughn,Rashad,G,6,6
203943,Vonleh,Noah,F,6,9
202696,Vucevic,Nikola,C,7,0
2756,Vujacic,Sasha,G,6,7
2548,Wade,Dwyane,G,6,4
203079,Waiters,Dion,G,6,4
202689,Walker,Kemba,G,6,1
202322,Wall,John,G,6,4
203933,Warren,TJ,F,6,8
201228,Watson,C.J.,G,6,2
1627362,Weber,Briante,G,6,2
2561,West,David,F,6,9
201566,Westbrook,Russell,G,6,3
1627855,White,Okaro,F,6,8
1627785,Whitehead,Isaiah,G,6,4
202355,Whiteside,Hassan,C,7,0
203952,Wiggins,Andrew,F,6,8
1626210,Williams,Alan,F-C,6,8
101114,Williams,Deron,G,6,3
202682,Williams,Derrick,F,6,8
101150,Williams,Lou,G,6,1
101107,Williams,Marvin,F,6,9
1627786,Williams,Troy,F,6,7
1627787,Wiltjer,Kyle,F,6,10
1626159,Winslow,Justise,F,6,7
203481,Withey,Jeff,C,7,0
1626174,Wood,Christian,F,6,11
1962937553,WORKMAN,WILLY,,-,-
1897,World Peace,Metta,F,6,7
201148,Wright,Brandan,F,6,10
1626153,Wright,Delon,G,6,5
203923,Young,James,G-F,6,6
1626202,Young,Joe,G,6,2
201156,Young,Nick,G-F,6,7
201152,Young,Thaddeus,F,6,8
203469,Zeller,Cody,C,7,0
203092,Zeller,Tyler,C,7,0
1627757,Zimmerman,Stephen,C,7,0
1627835,Zipser,Paul,F,6,8
1627826,Zubac,Ivica,C,7,1
